name,Type,Bars,Tidal,g-i
manga-10221-12704,5,0,0,0.6114999999999995
manga-10517-6104,5,0,1,0.7715999999999994
manga-8156-9102,5,0.5,0,0.6663999999999994
manga-8485-12705,5,0,0,0.7745999999999995
manga-7977-12704,5,0,0,1.2798999999999978
manga-10519-12701,5,0.25,1,0.9669
manga-8134-12701,5,1,0,0.6592999999999982
manga-9047-12705,5,0,0,1.2224000000000004
manga-8655-6102,5,0.5,1,0.5424000000000007
manga-9002-12705,5,0.5,0,0.6996000000000002
manga-9868-1902,5,0,0,0.8130999999999986
manga-8134-12702,5,0,1,1.114799999999999
manga-8262-12703,5,0,0,0.7090999999999994
manga-8449-12705,5,0,0,1.244299999999999
manga-8262-12704,5,0.75,0,0.7613999999999983
manga-8330-12704,5,0,0,0.7751000000000019
manga-8485-3702,5,0.5,0,0.48430000000000106
manga-8600-12701,5,1,0,0.9342
manga-9002-1902,5,1,1,0.21979999999999933
manga-10519-12704,5,0.25,0,0.9644000000000013
manga-10221-3704,5,0,0,0.5291999999999994
manga-10519-12705,5,0.75,0,1.011499999999998
manga-8485-3704,5,0,0,0.8525000000000027
manga-9868-3703,5,0,0,0.3843999999999994
manga-8656-12701,5,0,0,1.1112000000000002
manga-8952-6104,5,0,1,0.6119999999999983
manga-8158-3702,5,0,0,1.1623000000000019
manga-8600-3701,5,0,0,0.8149000000000015
manga-8656-12705,5,0.5,0,1.2818000000000005
manga-7977-6103,5,0,0,0.6851
manga-8485-9102,5,0,0,1.0631000000000022
manga-8656-1902,5,0,0,1.0355000000000025
manga-8977-12701,5,0,0,1.2987000000000002
manga-8449-6104,5,0,0,1.1189
manga-8932-12702,5,0,0,1.0380000000000003
manga-8449-9102,5,0.5,0,0.5949999999999989
manga-8330-9101,5,1,0,0.8028999999999975
manga-8932-12705,5,0,0,0.7974999999999994
manga-9048-12703,5,0,0,1.2689999999999984
manga-8932-1901,5,0,0,0.9135000000000026
manga-8600-6104,5,0,0,0.7282000000000011
manga-10492-12704,5,0,0,0.7929999999999993
manga-7979-12704,5,0,1,1.1433
manga-8331-12703,5,1,0,0.3667000000000016
manga-8263-12705,5,0,0,0.9812999999999974
manga-8239-12705,5,0,0,0.7494999999999976
manga-8656-9101,5,0,1,0.9544999999999995
manga-8135-12705,5,0,0,1.0432999999999986
manga-8239-1902,5,0,0,1.059000000000001
manga-8657-12702,5,0,0,0.8561000000000014
manga-8450-3703,5,0,0,0.6265999999999998
manga-8135-3702,5,0.25,0,0.5861000000000018
manga-8239-3704,5,0,0,0.7444999999999986
manga-9024-6102,5,0,0,0.8211000000000013
manga-8135-3704,5,0.5,0,0.4724000000000004
manga-8450-6102,5,0,1,0.5395000000000003
manga-8263-6101,5,0,0,0.8055000000000021
manga-8239-6102,5,0,0,0.9792000000000023
manga-8450-9101,5,0.5,0,0.7403000000000013
manga-8657-3702,5,0.5,0,0.5655999999999999
manga-8978-12704,5,0,0,1.1304999999999978
manga-10493-12702,5,0,0,0.9888000000000012
manga-8547-12702,5,0,0,1.2798000000000016
manga-8239-9101,5,0.25,0,0.7565000000000026
manga-8978-12705,5,0,1,1.155899999999999
manga-7990-12702,5,0,0,1.441600000000001
manga-8137-12701,5,0,0,0.8994
manga-8547-12705,5,0,0,0.8314999999999984
manga-8601-9101,5,0,0,1.1920000000000002
manga-10493-12705,5,0.5,0,0.5896000000000008
manga-8241-12702,5,0,0,1.3431999999999995
manga-9491-6103,5,0.5,0,0.5067000000000021
manga-8137-12703,5,0,0,0.9555000000000007
manga-8241-12704,5,0,0,0.6725999999999992
manga-8137-12704,5,0.5,0,0.7726000000000006
manga-9025-3701,5,0,0,1.4247000000000014
manga-8657-9102,5,1,0,1.1355000000000004
manga-8241-12705,5,1,1,1.1231000000000009
manga-8602-12705,5,1,1,1.125700000000002
manga-8978-6102,5,0,0,1.3537999999999997
manga-9870-6102,5,0.5,0,0.6111000000000004
manga-8711-12705,5,0,0,0.6458000000000013
manga-8137-3704,5,0,0,1.0322999999999993
manga-7990-6102,5,0,0,1.238900000000001
manga-8241-6101,5,0,1,0.21419999999999817
manga-10493-9102,5,0.5,0,0.5958000000000006
manga-9025-9102,5,0.5,0,0.5931999999999995
manga-8602-6101,5,0,0,1.2537999999999982
manga-8451-9102,5,0,1,0.5442
manga-8602-6102,5,0.5,0,0.6121000000000016
manga-9871-12704,5,0,0,0.5466000000000015
manga-7991-12701,5,0.5,0,0.8839
manga-8548-12703,5,0,0,0.7057000000000002
manga-8548-12704,5,0,0,0.9704999999999977
manga-10494-12705,5,0.25,0,0.9240999999999993
manga-8452-12705,5,0.5,0,0.6409999999999982
manga-9871-3701,5,1,1,0.6122000000000014
manga-8309-12705,5,1,0,0.8092860000000002
manga-8333-12705,5,0,0,0.8493999999999993
manga-8979-3704,5,1,0,1.0608000000000004
manga-8243-12705,5,0.75,0,0.6509
manga-8548-3702,5,0,1,0.3279999999999994
manga-8138-1901,5,0,0,0.9585000000000008
manga-8138-3701,5,0.5,1,0.8536999999999999
manga-8712-12702,5,0.25,0,0.5686999999999998
manga-8934-6103,5,0,0,1.0132000000000012
manga-8979-6104,5,0.25,0,0.9716000000000022
manga-9493-12704,5,0,0,0.5338999999999992
manga-8548-6103,5,0.5,0,0.5610999999999997
manga-9026-6102,5,1,0,0.4369000000000014
manga-8935-12701,5,0,0,0.8254000000000019
manga-8935-12702,5,0,0,0.9207000000000001
manga-9872-12701,5,0.5,0,0.5442999999999998
manga-8138-6104,5,0.5,0,0.6263000000000005
manga-9085-12701,5,0,0,0.8826999999999998
manga-8452-9102,5,0.25,0,0.7575000000000003
manga-9493-3702,5,0,0,0.6306000000000012
manga-8603-6103,5,0,0,0.2284000000000006
manga-8334-12701,5,0,0,0.8938999999999986
manga-8549-12703,5,0,0,0.7209000000000003
manga-8453-12702,5,0.25,0,0.7338999999999984
manga-8243-9101,5,0,0,0.4159000000000006
manga-9027-12703,5,0,0,0.6126000000000005
manga-9493-3704,5,0.5,0,0.4454999999999991
manga-8549-12704,5,0,0,1.0506000000000029
manga-8453-12704,5,0.25,0,0.5727000000000011
manga-8453-12705,5,0.5,0,0.9752
manga-8311-12703,5,0,0,0.9960000000000022
manga-10496-12705,5,0.5,0,0.6988999999999983
manga-8603-9102,5,0,0,0.8107000000000006
manga-8311-12704,5,0,0,0.7684999999999995
manga-8139-12704,5,0,0,0.5934
manga-8244-12703,5,0.25,0,0.6167
manga-8311-12705,5,0.5,0,0.7248000000000019
manga-8980-3704,5,0,1,0.5975000000000001
manga-8244-12705,5,0,0,1.3434999999999988
manga-8604-12704,5,0.25,1,0.8223
manga-9494-12701,5,0,0,0.6781
manga-9872-6101,5,0.5,0,0.8069999999999986
manga-9872-6102,5,1,0,0.6124000000000009
manga-9494-12703,5,0,0,0.6935000000000002
manga-9872-6104,5,0,0,0.6437
manga-9085-6103,5,0.5,0,0.6687000000000012
manga-8713-12705,5,0,0,0.6102999999999987
manga-8980-9102,5,0,0,0.8314999999999984
manga-9872-9102,5,0.75,0,1.0115000000000016
manga-8453-6104,5,0,0,1.130700000000001
manga-7992-6104,5,1,0,0.9462
manga-9085-9102,5,0,0,0.7393999999999998
manga-8453-9101,5,0,0,0.7564000000000028
manga-9027-9102,5,0,0,0.5474999999999994
manga-8713-3701,5,0.5,0,0.5570999999999984
manga-8335-12702,5,0.25,0,0.7527000000000008
manga-8245-12701,5,0,0,1.1471000000000018
manga-9088-12703,5,0,0,1.0300000000000011
manga-9088-12704,5,0,0,0.9163999999999994
manga-9494-6102,5,0,0,0.7794000000000008
manga-8140-12703,5,0.75,0,1.1874000000000002
manga-8606-12701,5,1,0,1.141300000000001
manga-8713-6104,5,0,0,0.9246000000000016
manga-7993-12705,5,0,0,0.9283999999999999
manga-8140-12705,5,0.5,0,0.6757999999999988
manga-8713-9102,5,1,0,0.4906000000000006
manga-8245-1901,5,0,0,0.6353000000000009
manga-8140-3701,5,0,0,0.7062999999999988
manga-7993-3703,5,0.5,1,0.44650000000000034
manga-9876-6101,5,0.75,0,0.6169000000000011
manga-9497-12702,5,0,0,0.8736999999999995
manga-8714-12703,5,0,0,0.7099999999999973
manga-8982-6104,5,0.5,0,1.0883000000000003
manga-8550-6103,5,0,0,1.1046000000000014
manga-8714-1901,5,0,0,1.0914000000000001
manga-8550-9101,5,0,0,1.0894999999999975
manga-8937-12701,5,0,0,1.1555
manga-8454-6104,5,1,1,0.8536000000000001
manga-9028-9101,5,0.5,0,0.8187999999999995
manga-8983-12701,5,1,0,1.075099999999999
manga-9088-9101,5,0,0,0.8957000000000015
manga-8937-12703,5,0,0,1.3313000000000024
manga-8245-6103,5,0,0,0.5681999999999974
manga-8077-12701,5,0,0,0.6315999999999988
manga-8983-12705,5,0.5,0,1.0338999999999992
manga-8313-12702,5,0.5,1,0.6772000000000027
manga-9881-12701,5,0,0,0.6427999999999976
manga-10498-12704,5,0,0,0.7976000000000028
manga-8551-12705,5,0,0,0.6352000000000011
manga-9029-12705,5,1,0,0.9803999999999995
manga-8455-12705,5,0,0,0.9801000000000002
manga-8247-12702,5,0,0,0.6927000000000021
manga-10498-12705,5,0.25,1,0.6714999999999982
manga-8336-12705,5,0,0,0.6266000000000034
manga-8077-12704,5,0,0,0.9354000000000013
manga-8611-12701,5,0,0,0.6978000000000009
manga-8247-12705,5,0,0,1.1658000000000008
manga-8937-6102,5,0,0,0.5615000000000006
manga-8937-6103,5,1,0,0.5908000000000015
manga-8983-6103,5,0,0,1.0977999999999994
manga-8611-12705,5,1,0,0.5094999999999992
manga-8551-6101,5,0,0,0.5508999999999986
manga-9500-12701,5,0.5,0,0.6729999999999983
manga-8336-6101,5,0.25,0,0.7927
manga-9029-6104,5,0,0,1.2448999999999977
manga-8984-12701,5,0,0,0.7220000000000013
manga-8077-6104,5,0,0,0.7842
manga-8984-12702,5,0,0,0.5642999999999994
manga-8984-12703,5,0,1,0.6685000000000016
manga-8336-9101,5,0,0,0.5654000000000003
manga-8552-12701,5,0,0,1.4228999999999985
manga-8336-9102,5,0,0,0.4527000000000001
manga-8938-12705,5,0,0,0.7149000000000001
manga-8141-9102,5,0.25,0,0.5685000000000002
manga-9031-12702,5,0,0,0.7561999999999998
manga-8248-12701,5,0,0,0.8826999999999998
manga-9500-3702,5,1,1,0.4396999999999984
manga-8078-12702,5,0,0,0.9734000000000016
manga-9031-12704,5,0,0,1.186
manga-8337-12703,5,0.5,0,0.6457000000000015
manga-8611-6104,5,0,0,0.25290000000000035
manga-8456-12705,5,0,0,1.1217000000000006
manga-8248-12703,5,1,0,1.0263999999999989
manga-8314-12704,5,0,0,0.9934000000000012
manga-10499-1901,5,0,0,0.6380999999999979
manga-8143-12705,5,0,0,1.0926999999999971
manga-10499-1902,5,0,0,0.8442999999999969
manga-8612-12702,5,1,0,0.9375
manga-8612-12703,5,0,0,0.8053
manga-8984-6101,5,0,0,0.9092999999999982
manga-9500-9101,5,1,0,0.5156999999999989
manga-8552-3704,5,0,0,0.5064999999999991
manga-8337-3703,5,0,0,0.7977999999999987
manga-8716-12704,5,0,0,1.2338000000000022
manga-8078-3704,5,0.25,1,0.6324000000000005
manga-10499-6103,5,0.5,0,0.5691000000000024
manga-9031-6103,5,0.5,0,0.6435999999999993
manga-9181-3703,5,0,0,0.5989000000000004
manga-8143-6102,5,0.5,0,0.6516999999999982
manga-9501-12705,5,0,0,0.7296999999999976
manga-8939-12704,5,0.25,0,0.9136999999999986
manga-8314-9101,5,0,0,0.6092000000000013
manga-8985-12703,5,1,0,0.9862000000000002
manga-8143-9102,5,0.5,0,0.8200000000000003
manga-8144-12701,5,0.5,0,0.7941000000000003
manga-8079-12701,5,0,0,1.272400000000001
manga-8985-12705,5,1,0,1.0591000000000008
manga-8144-12702,5,0,0,0.8276000000000003
manga-9501-3703,5,0,0,1.196900000000003
manga-8716-6102,5,0,0,0.9881999999999991
manga-8612-9101,5,0.5,0,0.6226999999999983
manga-9033-12705,5,1,0,1.0030999999999999
manga-10503-12704,5,0.5,0,0.9162999999999997
manga-8249-12703,5,0.5,0,0.9724000000000004
manga-8249-12704,5,0,0,1.0347000000000008
manga-8144-12705,5,0,0,1.2477000000000018
manga-9182-12702,5,0,0,1.149000000000001
manga-8458-3702,5,0,1,0.20720000000000027
manga-8717-12701,5,0,0,1.1130999999999993
manga-8338-3702,5,0,0,0.8363999999999976
manga-8458-3703,5,0.75,0,0.7653999999999996
manga-7443-6103,5,0.25,0,0.6102
manga-8985-6103,5,0,0,0.5621999999999971
manga-10503-3703,5,0,0,0.8530000000000015
manga-8144-3704,5,0,0,1.250899999999998
manga-8985-6104,5,0.75,0,1.1095000000000006
manga-8144-6101,5,0,1,0.6146999999999991
manga-8940-12701,5,0,0,0.5333000000000006
manga-8338-6103,5,0,0,1.212100000000003
manga-8553-9102,5,0,0,0.9558000000000035
manga-9502-12705,5,0,0,1.3575000000000017
manga-10503-6104,5,0.25,1,0.8190999999999988
manga-8940-12705,5,0,0,1.099499999999999
manga-8459-12702,5,0,0,0.6501999999999981
manga-9034-12701,5,0.5,0,0.5686
manga-8080-12701,5,0,0,0.7501999999999995
manga-8987-12705,5,0,0,0.8125999999999998
manga-8080-12702,5,0,0,1.5191999999999979
manga-8459-12705,5,0,0,0.625
manga-10504-12703,5,0,1,0.5690999999999988
manga-8145-12704,5,0.5,0,0.7738000000000014
manga-8317-12705,5,0.5,0,0.6893000000000029
manga-9183-12702,5,0.5,0,0.8940999999999981
manga-10504-12704,5,0.25,0,0.7462000000000018
manga-8940-3703,5,0.25,0,1.0327999999999982
manga-9891-12703,5,0.5,0,0.5758
manga-8987-6102,5,0.5,1,0.9374000000000002
manga-8718-12703,5,1,0,0.5797000000000025
manga-8317-6101,5,0,0,0.7852000000000032
manga-8459-6102,5,0,1,0.5581999999999994
manga-7495-12702,5,1,0,1.161800000000003
manga-8941-12704,5,1,0,0.6675000000000004
manga-7495-12703,5,0.5,0,0.9474000000000018
manga-8989-12702,5,0.5,0,0.8109999999999999
manga-8438-12702,5,0.25,0,0.8485999999999976
manga-8461-12705,5,0,0,1.1021999999999998
manga-8438-12704,5,0,1,0.8247999999999998
manga-9035-12704,5,0,0,0.7111999999999981
manga-8318-12705,5,0.25,0,0.6958999999999982
manga-9505-3703,5,0,0,1.082600000000003
manga-8438-1902,5,0.5,0,0.9947000000000017
manga-8252-12705,5,0.5,0,0.7907000000000011
manga-7495-6101,5,0,0,0.6078999999999972
manga-8615-12705,5,0,0,0.7709
manga-8252-3703,5,0.5,0,0.8419999999999987
manga-8081-3704,5,0.5,0,0.5176000000000016
manga-8719-12704,5,0,0,0.6807999999999979
manga-7495-6104,5,0,0,0.9803999999999995
manga-8719-12705,5,0,0,0.7348999999999997
manga-8252-6101,5,0.75,0,0.8821000000000012
manga-8146-6103,5,0.25,0,0.4873999999999974
manga-8942-12702,5,1,0,1.1113999999999997
manga-8942-12703,5,0,0,0.6596999999999973
manga-8719-3702,5,0,0,0.9214999999999982
manga-8438-9101,5,0.5,0,0.8281999999999989
manga-8990-12701,5,0,0,1.1997999999999998
manga-8462-12701,5,0,0,0.6756999999999991
manga-10506-9101,5,0,1,0.9274000000000022
manga-8147-12701,5,0.5,0,0.6893999999999991
manga-8990-12704,5,0,0,1.3855000000000004
manga-7815-12705,5,0.5,0,1.006499999999999
manga-8147-12703,5,0.25,0,0.7414999999999985
manga-9185-12701,5,0.5,0,0.7878000000000007
manga-8566-12704,5,0.5,0,0.8339999999999996
manga-8319-12705,5,0,0,1.2581999999999987
manga-8147-12705,5,1,0,1.3512999999999984
manga-8566-12705,5,0.5,0,0.7341000000000015
manga-8719-9102,5,0,0,1.2513000000000005
manga-7815-6101,5,0.5,0,0.5391000000000012
manga-8942-6103,5,0,0,0.5203999999999986
manga-8720-12704,5,0,0,0.7215000000000025
manga-8439-6101,5,0,1,0.7047
manga-8942-9101,5,0,0,0.5860999999999983
manga-8147-6101,5,0.25,0,0.6289000000000016
manga-10507-3704,5,0,1,0.7406000000000006
manga-8566-3704,5,0,1,0.2406000000000006
manga-7815-9101,5,0,0,0.8041000000000018
manga-8990-6104,5,0.5,0,0.5246999999999993
manga-8462-6104,5,0,0,0.5670999999999999
manga-8943-12702,5,1,0,0.6250999999999998
manga-8462-9101,5,0,0,0.8405999999999985
manga-8439-9101,5,0,0,0.7896000000000001
manga-7957-12702,5,0.5,0,0.8728
manga-8462-9102,5,0,0,0.8170999999999999
manga-8440-12701,5,1,0,1.1509
manga-10507-9101,5,0.5,1,0.6158000000000001
manga-9037-12701,5,0,0,0.6072000000000024
manga-9037-12702,5,0.5,0,0.6530999999999985
manga-8083-12701,5,0,0,1.1934000000000005
manga-8567-12701,5,0,0,0.8315999999999981
manga-8320-12702,5,0,0,1.3937999999999988
manga-8083-12702,5,0,1,0.7456999999999994
manga-10508-12701,5,1,0,0.9794000000000018
manga-10213-1902,5,0,0,0.9055999999999997
manga-9037-12703,5,0,1,1.1964000000000006
manga-8464-12705,5,0,0,0.5553999999999988
manga-10508-12702,5,0,0,0.9674000000000014
manga-8148-12704,5,0,1,0.5469000000000008
manga-8083-12704,5,1,0,0.8272000000000013
manga-8320-12705,5,0.5,0,0.8822999999999972
manga-8254-12703,5,0.5,0,0.6229000000000013
manga-10213-3703,5,0,1,0.6391999999999989
manga-9507-6102,5,0,0,0.6286999999999985
manga-8567-1902,5,0.75,0,0.782
manga-8991-3703,5,1,0,0.5631000000000022
manga-9508-12701,5,0.75,0,1.0899
manga-7957-6104,5,1,0,0.5813999999999986
manga-7957-9101,5,1,0,0.5743000000000009
manga-8944-12703,5,0,0,0.7941000000000003
manga-9193-3701,5,0.5,0,0.7223999999999968
manga-7958-12702,5,0.5,0,0.7325999999999979
manga-8320-9101,5,-0.5,1,0.5487000000000002
manga-7958-12703,5,0,0,1.1645000000000003
manga-9037-9102,5,0,0,0.9299999999999997
manga-8465-12702,5,0,0,0.7883000000000031
manga-7958-12704,5,0.5,0,0.6473000000000013
manga-8992-12703,5,0.5,0,0.8088000000000015
manga-8148-9102,5,0,0,0.6738
manga-8442-12701,5,0,1,1.0003000000000029
manga-8465-12703,5,0,0,1.3396000000000008
manga-8255-12701,5,0,1,1.1250999999999998
manga-8149-12701,5,0,0,0.29169999999999874
manga-8084-12703,5,0.5,1,0.9228000000000023
manga-8568-12702,5,0,0,0.5323999999999991
manga-8322-12703,5,0.25,0,0.6111000000000004
manga-10509-12703,5,0.5,0,1.1332000000000022
manga-8944-3701,5,0,0,0.6953999999999994
manga-8255-12702,5,0,0,0.8040999999999983
manga-8442-12704,5,0,0,0.7646999999999977
manga-8149-12703,5,0,0,0.9003999999999976
manga-8084-12705,5,0,0,1.1379999999999981
manga-8568-12703,5,0,0,0.7237000000000009
manga-8322-12704,5,1,0,0.9111999999999973
manga-8944-3703,5,0.5,0,0.5902999999999992
manga-8944-3704,5,0.5,0,0.7495000000000012
manga-8568-12705,5,0,0,0.7503999999999991
manga-9193-9102,5,1,0,0.4908999999999999
manga-8442-3701,5,0.75,1,0.8353000000000002
manga-9508-9101,5,0,0,0.5716000000000001
manga-8944-9101,5,0,0,0.7289999999999992
manga-9509-12701,5,0,0,1.2957999999999998
manga-8465-6102,5,0,1,0.46979999999999933
manga-8722-12705,5,0,0,0.7429999999999986
manga-8992-9101,5,0,0,0.5770000000000017
manga-8945-12702,5,0.5,0,0.6710999999999991
manga-9509-12704,5,0,0,0.7301000000000002
manga-8149-6102,5,0,0,0.5276999999999994
manga-8722-1902,5,0,0,1.5626999999999995
manga-10509-6103,5,0,0,0.8216999999999999
manga-10215-12702,5,0,0,0.7020000000000017
manga-8993-12701,5,1,0,1.0911000000000008
manga-8466-12701,5,0,0,0.9026999999999994
manga-9038-9102,5,0,0,0.8022000000000027
manga-7960-12702,5,0,0,1.3556999999999988
manga-8945-12705,5,1,0,0.6892999999999994
manga-8466-12702,5,0,1,0.8294999999999995
manga-8466-12703,5,0,0,0.6758999999999986
manga-7960-12704,5,0.25,0,0.7960000000000029
manga-8466-12704,5,0,0,0.8069000000000024
manga-8466-12705,5,0,0,1.1012000000000022
manga-10510-12703,5,0.5,0,0.5906999999999982
manga-8150-12703,5,0.5,0,0.7461999999999982
manga-8085-12705,5,0,0,0.7453000000000003
manga-10510-12704,5,0,0,0.8006999999999991
manga-9509-6101,5,0,0,0.6280999999999999
manga-8466-3702,5,0,0,0.7569000000000017
manga-8623-12702,5,0,0,1.267199999999999
manga-8993-6101,5,0,0,0.5944000000000003
manga-8945-9101,5,0,0,0.7775999999999996
manga-10215-9101,5,0,0,0.9153999999999982
manga-8723-12705,5,0.75,0,1.0089000000000006
manga-8993-6104,5,0,0,0.9940999999999995
manga-8993-9101,5,0,0,0.6656000000000013
manga-8443-6103,5,1,1,0.9087999999999994
manga-8443-9102,5,0,0,1.1873000000000005
manga-8086-12701,5,0,0,0.7975999999999992
manga-10216-12705,5,0,1,0.9680999999999997
manga-9041-12701,5,1,0,0.7672999999999988
manga-8444-12702,5,0.5,0,0.691
manga-8724-12705,5,0,0,1.064499999999999
manga-8086-12703,5,0,0,0.9350000000000023
manga-9041-12702,5,0.5,0,1.0715000000000003
manga-8588-9102,5,1,0,0.7695000000000007
manga-8324-12703,5,0,1,0.6958999999999982
manga-8995-12705,5,1,0,1.1647999999999996
manga-8444-12703,5,1,0,0.8752999999999993
manga-8946-3702,5,0,0,0.8231999999999999
manga-10511-12705,5,0.5,0,1.0489999999999995
manga-8591-12703,5,0,0,1.540099999999999
manga-8257-12705,5,0,0,0.9373000000000005
manga-10511-3701,5,0,0,0.8300999999999981
manga-8946-6103,5,1,0,0.4969999999999999
manga-8444-3702,5,0,0,0.9033000000000015
manga-10217-12701,5,0,0,0.6456000000000017
manga-8324-6102,5,0,0,0.9397999999999982
manga-8724-9102,5,0.5,0,0.6265000000000001
manga-8996-12701,5,0,0,1.161999999999999
manga-8324-9101,5,0.5,0,0.7485999999999997
manga-7964-12701,5,0.25,0,0.6598999999999968
manga-9041-9102,5,0,0,0.8795999999999999
manga-8996-12702,5,0,0,1.2596999999999987
manga-8481-12705,5,-0.5,0,0.7687
manga-8153-12701,6,0.5,1,0.6690000000000005
manga-8591-9102,6,0.5,0,0.7403000000000013
manga-8592-12701,6,0.25,0,0.5045000000000002
manga-8592-12702,6,1,0,0.5767999999999986
manga-7964-6102,6,1,0,0.6876999999999995
manga-8481-9102,6,0.5,1,0.5704999999999991
manga-9863-12701,6,0.75,0,0.28020000000000067
manga-8726-12703,6,1,0,0.6099999999999994
manga-8259-12701,6,0,0,0.5320999999999998
manga-10514-12702,6,0.5,0,0.5062999999999995
manga-8259-12703,6,0,0,0.6791000000000018
manga-8326-12704,6,0,0,0.7313
manga-10514-12703,6,0.5,0,0.6400000000000006
manga-8446-12705,6,0.75,1,0.5188000000000024
manga-8326-12705,6,1,0,0.5500000000000007
manga-8625-9102,6,0,0,0.8603999999999985
manga-8999-12701,6,1,0,0.6642
manga-8727-12704,6,1,0,0.5459999999999994
manga-8259-9101,6,0.25,1,0.2981999999999978
manga-8260-12704,6,0,0,0.5585999999999984
manga-8447-1901,6,0.25,0,0.21940000000000026
manga-8260-12705,6,0.5,0,0.6788999999999987
manga-9487-12702,6,0.75,0,0.5378000000000007
manga-8999-6101,6,1,0,0.8381000000000007
manga-7972-6102,6,0,0,0.9624000000000024
manga-9865-12702,6,0.25,0,0.6285999999999987
manga-10220-12703,6,0.5,0,0.5278999999999989
manga-8595-6102,6,1,0,0.6417999999999999
manga-9045-12702,6,0.5,0,0.6264000000000003
manga-8728-12704,6,1,1,0.45660000000000167
manga-8329-12702,6,0,0,0.5414999999999992
manga-8261-12703,6,0,1,0.22679999999999723
manga-7975-12705,6,0.5,0,0.47059999999999746
manga-8156-12703,6,0,0,0.5492999999999988
manga-8651-9101,6,0.5,1,0.5518000000000001
manga-8484-3704,6,0,0,1.3582999999999998
manga-8597-12705,6,1,0,0.7896999999999998
manga-8156-3701,6,0,1,0.3609000000000009
manga-9488-12703,6,0,0,0.7328
manga-8655-12703,6,0,0,0.6844000000000001
manga-9000-6102,6,0.5,0,0.4832000000000001
manga-8484-6104,6,0.5,1,0.41499999999999915
manga-8485-12701,6,0.5,0,0.46000000000000085
manga-10221-12702,6,0,0,0.5370999999999988
manga-8485-12702,6,1,1,0.7169999999999987
manga-10221-12705,6,0,0,0.5596999999999994
manga-8485-12704,6,1,1,0.39610000000000056
manga-8262-12701,6,0,0,1.288999999999998
manga-8449-12703,6,0,0,0.8595000000000006
manga-8449-12704,6,0.75,0,0.7554000000000016
manga-8158-12705,6,0,0,1.1632999999999996
manga-9488-9102,6,0.5,1,0.4676000000000009
manga-8449-3703,6,1,1,0.16249999999999787
manga-9490-12704,6,0.5,0,0.7193000000000005
manga-8656-1901,6,0.5,0,0.4883999999999986
manga-8932-12701,6,1,0,0.7277999999999984
manga-8977-12702,6,0,0,0.5159999999999982
manga-9002-9102,6,0,0,0.8606
manga-9048-12701,6,1,0,0.5728000000000009
manga-8450-12702,6,1,1,0.6076999999999977
manga-8263-12701,6,0,0,1.0797999999999988
manga-9869-12705,6,0,0,0.8644999999999996
manga-8932-3701,6,0.5,1,0.4639000000000024
manga-8601-12702,6,1,0,0.6478000000000002
manga-8657-12701,6,0,0,0.6379000000000019
manga-8657-12704,6,1,0,0.44200000000000017
manga-8657-12705,6,0,1,0.4438999999999993
manga-8263-6102,6,0.5,1,0.4873999999999974
manga-8601-3703,6,0,0,0.4112000000000009
manga-8978-12701,6,0,0,1.2956000000000003
manga-8332-12701,6,1,1,0.5794999999999995
manga-8239-9102,6,0.5,0,0.7191
manga-10493-12703,6,0,0,0.6107000000000014
manga-8451-12703,6,0.75,0,0.5669000000000004
manga-7990-12703,6,0,0,0.7438000000000002
manga-8241-12701,6,0.25,0,0.7346999999999966
manga-8657-9101,6,0,0,0.4451999999999998
manga-9049-3702,6,1,0,0.9552000000000014
manga-9491-9102,6,0.25,0,0.5098
manga-9492-12701,6,0,0,0.8279999999999994
manga-9050-12701,6,0,0,0.8434000000000026
manga-8979-12703,6,0.25,0,0.5770000000000017
manga-8452-12701,6,0.5,1,0.6744999999999983
manga-9026-12702,6,0.5,0,0.7083000000000013
manga-8138-12701,6,0.5,0,0.5664999999999978
manga-9871-1902,6,0,0,0.5498000000000012
manga-9492-9102,6,1,0,0.8107999999999969
manga-9871-9101,6,0,0,0.7453000000000003
manga-8980-12701,6,1,0,0.7083999999999975
manga-8548-9102,6,0,1,0.20319999999999894
manga-9872-12702,6,1,0,0.8580000000000005
manga-8935-12704,6,0,0,1.0847999999999978
manga-9027-12702,6,0,1,0.7089999999999996
manga-8980-12705,6,1,0,0.6081000000000003
manga-7992-12703,6,0,0,0.4493000000000009
manga-8244-12702,6,0.5,0,0.5385999999999989
manga-8712-6102,6,0.5,0,0.8261000000000003
manga-9872-3702,6,1,0,0.5312999999999981
manga-9494-12702,6,0,0,0.5604000000000013
manga-8713-12702,6,1,0,0.5267000000000017
manga-8713-12703,6,1,0,0.5640999999999998
manga-9494-12704,6,0,0,0.8216999999999999
manga-9494-12705,6,0.5,0,0.4717
manga-8549-6103,6,1,0,0.4939999999999998
manga-8334-6102,6,0.5,0,0.7586000000000013
manga-8982-12701,6,0,0,0.9202000000000012
manga-8139-9101,6,0.25,0,0.5387999999999984
manga-8936-12704,6,0.5,1,0.46780000000000044
manga-8140-12704,6,0.75,1,0.7160000000000011
manga-9088-1901,6,0,0,0.8495
manga-8714-12704,6,0,0,0.8838000000000008
manga-8550-6102,6,1,1,1.1577999999999982
manga-8982-9102,6,1,0,0.5167000000000002
manga-8335-9102,6,0,1,0.5428999999999995
manga-10498-12702,6,0.5,0,0.4145000000000003
manga-8714-6101,6,0.5,1,0.5436999999999976
manga-8077-12702,6,0,0,1.0875000000000021
